TICKER,Type,Year,TOI,Net Interest Income,Fees Income,OPEX,Provision expense,PBT,Loan,NIM,Core TOI,Core PBT,Non-recurring income,Core TOI_Prior_Year,PBT_Prior_Year,OPEX_Prior_Year,Provision expense_Prior_Year,Non-recurring income_Prior_Year,Net Interest Income_Prior_Year,Fees Income_Prior_Year,Loan_Prior_Year,NIM_Prior_Year,Core_TOI_Change,PBT_Change,OPEX_Change,Provision_Change,Non_Recurring_Change,NII_Change,Fee_Change,Loan_Growth_%,Small_PBT_Flag,Scores_Capped,PBT_Growth_%,Top_Line_Impact,Cost_Cutting_Impact,Non_Recurring_Impact,NII_Impact,Fee_Impact,OPEX_Impact,Provision_Impact,Loan_Impact,NIM_Impact,Total_Impact
VBB,Private_3,2019,1743927000000.0,1215929000000.0,48291000000.0,-1076884000000.0,-54069000000.0,612974000000.0,40918793000000.0,0.0221188694887759,1264220000000.0,133267000000.0,479707000000.0,1059635000000.0,400992000000.0,-872878000000.0,-79279000000.0,293514000000.0,1044458000000.0,15177000000.0,35495274000000.0,0.0129863904108014,204585000000.0,211982000000.0,-204006000000.0,25210000000.0,186193000000.0,171471000000.0,33114000000.0,14.195080076028411,False,False,52.86439629718299,51.0,-44.6,46.4,42.8,8.2,-50.9,6.3,7.1,35.7,52.8
VBB,Private_3,2020,1680593000000.0,569759000000.0,62505000000.0,-1252588000000.0,-47947000000.0,380058000000.0,44801916000000.0,0.0076317306313687,632264000000.0,-668271000000.0,1048329000000.0,1264220000000.0,612974000000.0,-1076884000000.0,-54069000000.0,479707000000.0,1215929000000.0,48291000000.0,40918793000000.0,0.0221188694887759,-631956000000.0,-232916000000.0,-175704000000.0,6122000000.0,568622000000.0,-646170000000.0,14214000000.0,9.059941396424987,False,False,-37.997696476522655,-103.1,-27.7,92.8,-105.4,2.3,-28.7,1.0,4.5,-109.9,-38.0
VBB,Private_3,2021,2257681000000.0,1486208000000.0,94808000000.0,-1142313000000.0,-479586000000.0,635782000000.0,50530156000000.0,0.0159669400387903,1581016000000.0,-40883000000.0,676665000000.0,632264000000.0,380058000000.0,-1252588000000.0,-47947000000.0,1048329000000.0,569759000000.0,62505000000.0,44801916000000.0,0.0076317306313687,948752000000.0,255724000000.0,110275000000.0,-431639000000.0,-371664000000.0,916449000000.0,32303000000.0,12.01744571333769,False,False,67.28551957859064,249.6,-84.6,-97.8,241.2,8.5,29.0,-113.6,6.0,235.2,67.2
VBB,Private_3,2022,2324570000000.0,1810880000000.0,121714000000.0,-1367537000000.0,-300921000000.0,656112000000.0,63632966000000.0,0.0176315614998875,1932594000000.0,264136000000.0,391976000000.0,1581016000000.0,635782000000.0,-1142313000000.0,-479586000000.0,676665000000.0,1486208000000.0,94808000000.0,50530156000000.0,0.0159669400387903,351578000000.0,20330000000.0,-225224000000.0,178665000000.0,-284689000000.0,324672000000.0,26906000000.0,22.954540433818902,True,True,3.1976369258645256,-17.2,3.2,17.2,-17.2,-1.8,15.5,-12.3,11.5,-28.7,3.2
VBB,Private_3,2023,2396836000000.0,1999898000000.0,103348000000.0,-1469723000000.0,-115168000000.0,811945000000.0,80754430000000.0,0.0166212306310296,2103246000000.0,518355000000.0,293590000000.0,1932594000000.0,656112000000.0,-1367537000000.0,-300921000000.0,391976000000.0,1810880000000.0,121714000000.0,63632966000000.0,0.0176315614998875,170652000000.0,155833000000.0,-102186000000.0,185753000000.0,-98386000000.0,189018000000.0,-18366000000.0,23.716009117582534,False,False,23.750975443217012,26.0,12.7,-15.0,28.8,-2.8,-15.6,28.3,11.9,16.9,23.7
VBB,Private_3,2024,3501363000000.0,2811573000000.0,136726000000.0,-1565226000000.0,-804839000000.0,1131298000000.0,93637036000000.0,0.0191544761339448,2948299000000.0,578234000000.0,553064000000.0,2103246000000.0,811945000000.0,-1469723000000.0,-115168000000.0,293590000000.0,1999898000000.0,103348000000.0,80754430000000.0,0.0166212306310296,845053000000.0,319353000000.0,-95503000000.0,-689671000000.0,259474000000.0,811675000000.0,33378000000.0,14.774353694578151,False,False,39.33185129534636,104.1,-96.7,31.9,100.0,4.1,-11.8,-85.0,7.4,92.6,39.3
VCB,SOCB,2018,39278433000000.0,28408516000000.0,3402492000000.0,-13611094000000.0,-7398113000000.0,18269226000000.0,631866758000000.0,0.0471284378307429,31811008000000.0,10801801000000.0,7467425000000.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
VCB,SOCB,2019,45730381000000.0,34577350000000.0,4306844000000.0,-15817575000000.0,-6790429000000.0,23122377000000.0,734706891000000.0,0.0309007866144262,38884194000000.0,16276190000000.0,6846187000000.0,31811008000000.0,18269226000000.0,-13611094000000.0,-7398113000000.0,7467425000000.0,28408516000000.0,3402492000000.0,631866758000000.0,0.0471284378307429,7073186000000.0,4853151000000.0,-2206481000000.0,607684000000.0,-621238000000.0,6168834000000.0,904352000000.0,15.050799944116294,False,False,26.564622934764724,38.7,-8.7,-3.4,33.8,4.9,-12.1,3.3,7.5,26.3,26.6
VCB,SOCB,2020,49062541000000.0,36285475000000.0,6607317000000.0,-16038250000000.0,-9974730000000.0,23049561000000.0,839788261000000.0,0.0291082309916617,42892792000000.0,16879812000000.0,6169749000000.0,38884194000000.0,23122377000000.0,-15817575000000.0,-6790429000000.0,6846187000000.0,34577350000000.0,4306844000000.0,734706891000000.0,0.0309007866144262,4008598000000.0,-72816000000.0,-220675000000.0,-3184301000000.0,-676438000000.0,1708125000000.0,2300473000000.0,13.347944560708308,False,True,-0.31491571995387846,1.6,-1.6,-1.6,1.6,1.6,-1.0,-1.6,6.7,-5.1,-1.6
VCB,SOCB,2021,56723569000000.0,42399617000000.0,7407073000000.0,-17574188000000.0,-11760801000000.0,27388580000000.0,960749955000000.0,0.0315468135197493,49806690000000.0,20471701000000.0,6916879000000.0,42892792000000.0,23049561000000.0,-16038250000000.0,-9974730000000.0,6169749000000.0,36285475000000.0,6607317000000.0,839788261000000.0,0.0291082309916617,6913898000000.0,4339019000000.0,-1535938000000.0,-1786071000000.0,747130000000.0,6114142000000.0,799756000000.0,13.436170687753958,False,False,18.824735967856395,30.0,-14.4,3.2,26.5,3.5,-6.7,-7.8,6.7,19.8,18.8
VCB,SOCB,2022,68082821000000.0,53246478000000.0,6839100000000.0,-21250512000000.0,-9464218000000.0,37368091000000.0,1145066250000000.0,0.0338446568046902,60085578000000.0,29370848000000.0,7997243000000.0,49806690000000.0,27388580000000.0,-17574188000000.0,-11760801000000.0,6916879000000.0,42399617000000.0,7407073000000.0,960749955000000.0,0.0315468135197493,10278888000000.0,9979511000000.0,-3676324000000.0,2296583000000.0,1080364000000.0,10846861000000.0,-567973000000.0,17.50544938939721,False,False,36.43675940848339,37.5,-5.0,3.9,39.6,-2.1,-13.4,8.4,8.8,30.8,36.4
VCB,SOCB,2023,67723462000000.0,53620869000000.0,5779723000000.0,-21914899000000.0,-4564876000000.0,41243687000000.0,1270359018000000.0,0.0299646411034377,59400592000000.0,32920817000000.0,8322870000000.0,60085578000000.0,37368091000000.0,-21250512000000.0,-9464218000000.0,7997243000000.0,53246478000000.0,6839100000000.0,1145066250000000.0,0.0338446568046902,-684986000000.0,3875596000000.0,-664387000000.0,4899342000000.0,325627000000.0,374391000000.0,-1059377000000.0,10.37438579946163,False,False,10.371404843774332,-1.8,11.3,0.9,1.0,-2.8,-1.8,13.1,5.2,-4.2,10.4
VCB,SOCB,2024,68578496000000.0,55405735000000.0,5136561000000.0,-23027363000000.0,-3314998000000.0,42236135000000.0,1449198899000000.0,0.0285517540983191,60542296000000.0,34199935000000.0,8036200000000.0,59400592000000.0,41243687000000.0,-21914899000000.0,-4564876000000.0,8322870000000.0,53620869000000.0,5779723000000.0,1270359018000000.0,0.0299646411034377,1141704000000.0,992448000000.0,-1112464000000.0,1249878000000.0,-286670000000.0,1784866000000.0,-643162000000.0,13.15212887227509,False,False,2.406302811870335,2.8,0.3,-0.7,4.3,-1.6,-2.7,3.0,6.6,-2.3,2.4
VIB,Private_2,2018,6085773000000.0,4825493000000.0,734745000000.0,-2689716000000.0,-653487000000.0,2742570000000.0,96138735000000.0,0.0033185083398718,5560238000000.0,2217035000000.0,525535000000.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
VIB,Private_2,2019,8152082000000.0,6213215000000.0,1797300000000.0,-3437100000000.0,-632725000000.0,4082257000000.0,129199808000000.0,0.0392410248830077,8010515000000.0,3940690000000.0,141567000000.0,5560238000000.0,2742570000000.0,-2689716000000.0,-653487000000.0,525535000000.0,4825493000000.0,734745000000.0,96138735000000.0,0.0033185083398718,2450277000000.0,1339687000000.0,-747384000000.0,20762000000.0,-383968000000.0,1387722000000.0,1062555000000.0,29.343469217336686,False,False,48.84786896961609,89.3,-26.5,-14.0,50.6,38.7,-27.3,0.7,14.7,35.9,48.8
VIB,Private_2,2020,11215514000000.0,8496107000000.0,2388675000000.0,-4464872000000.0,-947635000000.0,5803007000000.0,169520235000000.0,0.0403903002090105,10884782000000.0,5472275000000.0,330732000000.0,8010515000000.0,4082257000000.0,-3437100000000.0,-632725000000.0,141567000000.0,6213215000000.0,1797300000000.0,129199808000000.0,0.0392410248830077,2874267000000.0,1720750000000.0,-1027772000000.0,-314910000000.0,189165000000.0,2282892000000.0,591375000000.0,26.99546143276365,False,False,42.15192723045119,70.4,-32.9,4.6,55.9,14.5,-25.2,-7.7,13.5,42.4,42.1
VIB,Private_2,2021,14890903000000.0,11816147000000.0,2741952000000.0,-5281843000000.0,-1598048000000.0,8011012000000.0,201516754000000.0,0.0438035173779451,14558099000000.0,7678208000000.0,332804000000.0,10884782000000.0,5803007000000.0,-4464872000000.0,-947635000000.0,330732000000.0,8496107000000.0,2388675000000.0,169520235000000.0,0.0403903002090105,3673317000000.0,2208005000000.0,-816971000000.0,-650413000000.0,2072000000.0,3320040000000.0,353277000000.0,17.247077756983415,False,False,38.049325117133236,63.3,-25.3,0.0,57.2,6.1,-14.1,-11.2,8.6,48.6,38.0
VIB,Private_2,2022,18057838000000.0,14962555000000.0,3188381000000.0,-6197114000000.0,-1279609000000.0,10581115000000.0,231944016000000.0,0.0472293455676727,18150936000000.0,10674213000000.0,-93098000000.0,14558099000000.0,8011012000000.0,-5281843000000.0,-1598048000000.0,332804000000.0,11816147000000.0,2741952000000.0,201516754000000.0,0.0438035173779451,3592837000000.0,2570103000000.0,-915271000000.0,318439000000.0,-425902000000.0,3146408000000.0,446429000000.0,14.03922297281943,False,False,32.08212645293753,44.9,-7.4,-5.3,39.3,5.6,-11.4,4.0,7.0,32.3,32.2
VIB,Private_2,2023,22160493000000.0,17360553000000.0,3326781000000.0,-6610743000000.0,-4845805000000.0,10703945000000.0,266345545000000.0,0.0470425224884174,20687334000000.0,9230786000000.0,1473159000000.0,18150936000000.0,10581115000000.0,-6197114000000.0,-1279609000000.0,-93098000000.0,14962555000000.0,3188381000000.0,231944016000000.0,0.0472293455676727,2536398000000.0,122830000000.0,-413629000000.0,-3566196000000.0,1566257000000.0,2397998000000.0,138400000000.0,13.807846558519415,False,True,1.1608417449389785,5.8,-5.8,5.8,5.8,1.3,-3.9,-5.8,6.9,-1.1,5.8
VIB,Private_2,2024,20569052000000.0,16750412000000.0,1765459000000.0,-7211292000000.0,-4353458000000.0,9004302000000.0,324009713000000.0,0.037486359496893,18515871000000.0,6951121000000.0,2053181000000.0,20687334000000.0,10703945000000.0,-6610743000000.0,-4845805000000.0,1473159000000.0,17360553000000.0,3326781000000.0,266345545000000.0,0.0470425224884174,-2171463000000.0,-1699643000000.0,-600549000000.0,492347000000.0,580022000000.0,-610141000000.0,-1561322000000.0,19.535412692131896,False,False,-15.87865969042255,-20.3,-1.0,5.4,-5.7,-14.6,-5.6,4.6,9.8,-15.5,-15.9
VPB,Private_1,2018,31085663000000.0,24701575000000.0,1612496000000.0,-10633924000000.0,-11253231000000.0,9198508000000.0,221961996000000.0,0.052474165918898,26314071000000.0,4426916000000.0,4771592000000.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
VPB,Private_1,2019,36355504000000.0,30670461000000.0,2791619000000.0,-12343718000000.0,-13687625000000.0,10324161000000.0,257183959000000.0,0.0932554691971302,33462080000000.0,7430737000000.0,2893424000000.0,26314071000000.0,9198508000000.0,-10633924000000.0,-11253231000000.0,4771592000000.0,24701575000000.0,1612496000000.0,221961996000000.0,0.052474165918898,7148009000000.0,1125653000000.0,-1709794000000.0,-2434394000000.0,-1878168000000.0,5968886000000.0,1179123000000.0,14.7019765616095,False,True,12.237343273496093,61.2,-45.1,-20.4,61.2,12.8,-18.6,-26.5,7.4,53.8,-4.3
VPB,Private_1,2020,39033114000000.0,32345823000000.0,3356127000000.0,-11392021000000.0,-14621638000000.0,13019455000000.0,290816086000000.0,0.0868453556016396,35701950000000.0,9688291000000.0,3331164000000.0,33462080000000.0,10324161000000.0,-12343718000000.0,-13687625000000.0,2893424000000.0,30670461000000.0,2791619000000.0,257183959000000.0,0.0932554691971302,2239870000000.0,2695294000000.0,951697000000.0,-934013000000.0,437740000000.0,1675362000000.0,564508000000.0,12.274497897167143,False,False,26.106663776359163,21.7,0.2,4.2,16.2,5.5,9.2,-9.1,6.1,10.1,26.1
VPB,Private_1,2021,44301475000000.0,34348829000000.0,4059031000000.0,-10718937000000.0,-19218768000000.0,14363770000000.0,355281219000000.0,0.0762413278193074,38407860000000.0,8470155000000.0,5893615000000.0,35701950000000.0,13019455000000.0,-11392021000000.0,-14621638000000.0,3331164000000.0,32345823000000.0,3356127000000.0,290816086000000.0,0.0868453556016396,2705910000000.0,1344315000000.0,673084000000.0,-4597130000000.0,2562451000000.0,2003006000000.0,702904000000.0,19.95523971424088,False,False,10.325432208951911,20.8,-30.1,19.7,15.4,5.4,5.2,-35.3,10.0,5.4,10.4
VPB,Private_1,2022,57797089000000.0,41021058000000.0,6437752000000.0,-14115731000000.0,-22461226000000.0,21220132000000.0,438338047000000.0,0.0748795046295428,47458810000000.0,10881853000000.0,10338279000000.0,38407860000000.0,14363770000000.0,-10718937000000.0,-19218768000000.0,5893615000000.0,34348829000000.0,4059031000000.0,355281219000000.0,0.0762413278193074,9050950000000.0,6856362000000.0,-3396794000000.0,-3242458000000.0,4444664000000.0,6672229000000.0,2378721000000.0,20.931152142669884,False,False,47.73372171790554,63.0,-46.2,30.9,46.4,16.6,-23.6,-22.6,10.5,35.9,47.7
VPB,Private_1,2023,49739488000000.0,38174676000000.0,7211882000000.0,-13941218000000.0,-24994374000000.0,10803896000000.0,566271290000000.0,0.0559276283812354,45386558000000.0,6450966000000.0,4352930000000.0,47458810000000.0,21220132000000.0,-14115731000000.0,-22461226000000.0,10338279000000.0,41021058000000.0,6437752000000.0,438338047000000.0,0.0748795046295428,-2072252000000.0,-10416236000000.0,174513000000.0,-2533148000000.0,-5985349000000.0,-2846382000000.0,774130000000.0,25.469252233318635,False,False,-49.086574956272656,-9.8,-11.1,-28.2,-13.4,3.6,0.8,-11.9,12.7,-26.1,-49.1
VPB,Private_1,2024,62255056000000.0,49080407000000.0,6126323000000.0,-14339732000000.0,-27902624000000.0,20012700000000.0,692875738000000.0,0.0582380109758766,55206730000000.0,12964374000000.0,7048326000000.0,45386558000000.0,10803896000000.0,-13941218000000.0,-24994374000000.0,4352930000000.0,38174676000000.0,7211882000000.0,566271290000000.0,0.0559276283812354,9820172000000.0,9208804000000.0,-398514000000.0,-2908250000000.0,2695396000000.0,10905731000000.0,-1085559000000.0,20.109557531354472,False,False,85.2359556219349,90.9,-30.6,25.0,100.9,-10.1,-3.7,-26.9,10.1,90.8,85.3
