BALANCESHEETID,ORGANCODE,COMTYPECODE,TICKER,YEARREPORT,LENGTHREPORT,LENGTHSERIES,STARTDATE,ENDDATE,SOURCENAME,NOTE,PUBLICDATE,ISAUDIT,BSA53,BSA2,BSB97,BSB98,BSB99,BSB100,BSB101,BSB102,BSB103,BSB104,BSB105,BSB106,BSB107,BSB108,BSB109,BSA43,BSA44,BSA45,BSA46,BSA47,BSA29,BSA30,BSA33,BSA36,BSA40,BSB110,BSA96,BSA54,BSB111,BSB112,BSB113,BSB114,BSB115,BSB116,BSB117,BSA78,BSB118,BSA80,BSB119,BSA81,BSA83,BSB120,BSA82,BSB121,BSA85,BSA84,BSA90,BSA95,BSB157,BSB122,BSB123,BSB124,BSB125,BSB126,BSB158,BSB127,BSB128,BSB129,BSB130,BSB131,BSB132,BSB258,BSB259,BSB260,BSB261,BSB262,BSB263,BSA276,BSA277,BSA31,BSA32,BSA34,BSA35,BSA37,BSA38,BSA41,BSA42,BSB264,BSB265,BSB266,BSB267,BSB268,BSB269,BSB270,BSB271,BSB272,BSB273,BSB274,BSB275,BSA177,BSA178,BSA210,BSB179,BSB180,BSB181,BSB182,BSB183,BSB184,BSB185,BSB186,STATUS,CREATEDATE,UPDATEDATE,W_DATASOURCE_NUM_ID,W_INSERT_DT,W_INTEGRATION_ID,W_BATCH_ID
3116335,SCB,NH,SCB,2019,1,,,,,,,0,523232963000000.0,2323973000000.0,6537996000000.0,28674723000000.0,54244000000.0,68903000000.0,-14659000000.0,65914000000.0,312576486000000.0,315287361000000.0,-2710875000000.0,59231788000000.0,32271403000000.0,31806088000000.0,-4845703000000.0,26486000000.0,0.0,0.0,26688000000.0,-202000000.0,3865431000000.0,1891354000000.0,0.0,1974077000000.0,0.0,109864167000000.0,523232963000000.0,506561849000000.0,237874000000.0,43478583000000.0,411847405000000.0,0.0,0.0,37379500000000.0,13618487000000.0,16499698000000.0,15249373000000.0,15231688000000.0,45000000.0,95912000000.0,-87709000000.0,0.0,9437000000.0,470798000000.0,9187000000.0,0.0,770340000000.0,171416000000.0,4350225000000.0,0.0,0.0,0.0,0.0,4350225000000.0,36936000000.0,0.0,0.0,0.0,0.0,4313289000000.0,45320989000000.0,28674723000000.0,0.0,0.0,,12374000000.0,-619000000.0,0.0,0.0,2898821000000.0,-1007467000000.0,0.0,0.0,2262621000000.0,-288544000000.0,0.0,0.0,62241852000000.0,47884765000000.0,7093000000.0,776964000000.0,0.0,-1046507000000.0,21848947000000.0,21629636000000.0,11140488000000.0,0.0,2477999000000.0,0.0,,,0.0,40347814000000.0,2880159000000.0,0.0,37467655000000.0,0.0,0.0,4961083000000.0,12092000000.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
3219065,SCB,NH,SCB,2019,2,,,,,,,1,538614495000000.0,2300356000000.0,10607911000000.0,29817418000000.0,46105000000.0,57908000000.0,-11803000000.0,158088000000.0,316738336000000.0,319763219000000.0,-3024883000000.0,65664379000000.0,31180949000000.0,39393040000000.0,-4909610000000.0,26486000000.0,0.0,0.0,26688000000.0,-202000000.0,3881599000000.0,1573584000000.0,0.0,2308015000000.0,0.0,109362062000000.0,538614495000000.0,522028503000000.0,26479000000.0,49729215000000.0,419321839000000.0,0.0,0.0,37808335000000.0,15142635000000.0,16416994000000.0,15249373000000.0,15231688000000.0,45000000.0,95912000000.0,-87709000000.0,0.0,9437000000.0,495787000000.0,0.0,0.0,671834000000.0,168998000000.0,4277613000000.0,0.0,0.0,0.0,0.0,4277613000000.0,35436000000.0,0.0,0.0,0.0,0.0,4242177000000.0,41567715000000.0,29817418000000.0,0.0,0.0,,12374000000.0,-619000000.0,0.0,0.0,2624877000000.0,-1051293000000.0,0.0,0.0,2615213000000.0,-307198000000.0,0.0,0.0,60207218000000.0,49290071000000.0,7093000000.0,826453000000.0,0.0,-968773000000.0,26677094000000.0,23052121000000.0,11706739000000.0,0.0,3435896000000.0,0.0,,,0.0,36862723000000.0,1785623000000.0,1459442000000.0,33617658000000.0,0.0,0.0,4699702000000.0,5290000000.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
3343467,SCB,NH,SCB,2019,3,,,,,,,0,552547983000000.0,2241366000000.0,9703124000000.0,39265815000000.0,50713000000.0,61349000000.0,-10636000000.0,190794000000.0,321145984000000.0,324370867000000.0,-3224883000000.0,54315266000000.0,29241221000000.0,32800683000000.0,-7726638000000.0,26486000000.0,0.0,0.0,26688000000.0,-202000000.0,3867334000000.0,1853005000000.0,0.0,2014329000000.0,0.0,121729346000000.0,552547983000000.0,535834047000000.0,25278000000.0,53583410000000.0,426256665000000.0,0.0,0.0,40173507000000.0,15795187000000.0,16538853000000.0,15249373000000.0,15231688000000.0,45000000.0,95912000000.0,-87709000000.0,0.0,9437000000.0,495787000000.0,27486000000.0,0.0,766207000000.0,175083000000.0,5137762000000.0,0.0,0.0,0.0,0.0,5137762000000.0,15936000000.0,0.0,0.0,0.0,0.0,5121826000000.0,60600708000000.0,39265815000000.0,0.0,0.0,,12374000000.0,-619000000.0,0.0,0.0,2937354000000.0,-1084349000000.0,0.0,0.0,2341836000000.0,-327507000000.0,0.0,0.0,67005572000000.0,55090814000000.0,7093000000.0,595289000000.0,0.0,-969422000000.0,36570487000000.0,17012923000000.0,11766878000000.0,0.0,4028309000000.0,0.0,,,0.0,57847023000000.0,823794000000.0,2448871000000.0,54574358000000.0,0.0,0.0,2750138000000.0,3547000000.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
3446216,SCB,NH,SCB,2019,4,,,,,,,0,567894672000000.0,3399135000000.0,11719490000000.0,29528589000000.0,46473000000.0,57226000000.0,-10753000000.0,75390000000.0,330940748000000.0,333878849000000.0,-2938101000000.0,55434772000000.0,28941938000000.0,33413398000000.0,-6920564000000.0,26303000000.0,0.0,0.0,26688000000.0,-385000000.0,3855079000000.0,1844637000000.0,0.0,2010442000000.0,0.0,132856938000000.0,567894672000000.0,551242284000000.0,24110000000.0,45812297000000.0,438287293000000.0,0.0,0.0,49804252000000.0,17314332000000.0,16488431000000.0,15249373000000.0,15231688000000.0,45000000.0,95912000000.0,-87709000000.0,0.0,9437000000.0,495787000000.0,0.0,0.0,743271000000.0,163957000000.0,6141185000000.0,0.0,0.0,0.0,0.0,6141185000000.0,15936000000.0,0.0,0.0,0.0,0.0,6125249000000.0,55136295000000.0,29528589000000.0,0.0,0.0,,12374000000.0,-619000000.0,0.0,0.0,2959657000000.0,-1115020000000.0,0.0,0.0,2350775000000.0,-340333000000.0,0.0,0.0,80911328000000.0,52913759000000.0,7093000000.0,664520000000.0,0.0,-1639762000000.0,30903378000000.0,14908919000000.0,12531320000000.0,0.0,4783012000000.0,0.0,,,0.0,54890179000000.0,3814852000000.0,1728636000000.0,49346691000000.0,0.0,0.0,244570000000.0,1546000000.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
3558006,SCB,NH,SCB,2020,1,,,,,,,0,581200570000000.0,2329767000000.0,11834049000000.0,30634096000000.0,42724000000.0,69633000000.0,-26909000000.0,15829000000.0,341288308000000.0,344226409000000.0,-2938101000000.0,51251271000000.0,27045155000000.0,31790721000000.0,-7584605000000.0,26303000000.0,0.0,0.0,26688000000.0,-385000000.0,3825492000000.0,1819392000000.0,0.0,2006100000000.0,0.0,139940976000000.0,581200570000000.0,564519640000000.0,23228000000.0,47962451000000.0,433736061000000.0,0.0,0.0,65568433000000.0,17229467000000.0,16680930000000.0,15249373000000.0,15231688000000.0,45000000.0,95912000000.0,-87709000000.0,0.0,9437000000.0,497487000000.0,-7354000000.0,0.0,768962000000.0,0.0,9347137000000.0,0.0,0.0,0.0,0.0,9347137000000.0,15936000000.0,0.0,0.0,0.0,0.0,9331201000000.0,55679128000000.0,29454096000000.0,1180000000000.0,0.0,,12374000000.0,-619000000.0,0.0,0.0,2967551000000.0,-1148159000000.0,0.0,0.0,2359331000000.0,-353231000000.0,0.0,0.0,79400969000000.0,61496430000000.0,9027000000.0,675093000000.0,0.0,-1640543000000.0,28128980000000.0,19833471000000.0,12643382000000.0,0.0,4586085000000.0,0.0,,,172462000000.0,55350764000000.0,122401000000.0,948363000000.0,54280000000000.0,0.0,0.0,322822000000.0,5542000000.0,,,2021-03-08 00:11:34.000,2,2021-03-10 18:14:04.000,,
91313,MSB,NH,MSB,2024,5,12.0,2024-01-01,2024-12-31,,,2025-03-31,True,320148089000000.0,1203088000000.0,5494784000000.0,60936150000000.0,0.0,0.0,0.0,0.0,173467381000000.0,176493451000000.0,-3026070000000.0,65569856000000.0,65604781000000.0,0.0,-34925000000.0,12030000000.0,0.0,0.0,17049000000.0,-5019000000.0,432744000000.0,232437000000.0,0.0,200307000000.0,0.0,13032056000000.0,320148089000000.0,283330532000000.0,9203519000000.0,92189465000000.0,154612451000000.0,730128000000.0,0.0,21210596000000.0,5384373000000.0,36817557000000.0,26034068000000.0,26000000000000.0,608000000.0,33460000000.0,0.0,0.0,0.0,3288026000000.0,0.0,0.0,7495463000000.0,0.0,25076191000000.0,0.0,0.0,0.0,0.0,25076191000000.0,183030000000.0,0.0,0.0,0.0,0.0,24893161000000.0,503237122000000.0,54249986000000.0,6686164000000.0,0.0,0.0,0.0,0.0,0.0,0.0,746188000000.0,-513751000000.0,0.0,0.0,666076000000.0,-465769000000.0,0.0,0.0,7481076000000.0,4897832000000.0,0.0,710611000000.0,5142000000.0,-57463000000.0,59769136000000.0,32420329000000.0,2831095000000.0,0.0,2553278000000.0,0.0,0.0,7495463000000.0,0.0,479800332000000.0,11749712000000.0,11751127000000.0,456299493000000.0,0.0,0.0,3135897000000.0,20300893000000.0,1.0,2025-01-24 18:37:32.087,2025-04-02 12:18:20.887,2,2025-04-04 14:44:12.777,,
91312,MSB,NH,MSB,2024,4,3.0,2024-10-01,2024-12-31,,,2025-03-31,True,320148089000000.0,1203088000000.0,5494784000000.0,60936150000000.0,0.0,0.0,0.0,0.0,173467381000000.0,176493451000000.0,-3026070000000.0,65569856000000.0,65604781000000.0,0.0,-34925000000.0,12030000000.0,0.0,0.0,17049000000.0,-5019000000.0,432744000000.0,232437000000.0,0.0,200307000000.0,0.0,13032056000000.0,320148089000000.0,283330532000000.0,9203519000000.0,92189465000000.0,154612451000000.0,730128000000.0,0.0,21210596000000.0,5384373000000.0,36817557000000.0,26034068000000.0,26000000000000.0,608000000.0,33460000000.0,0.0,0.0,0.0,3288026000000.0,0.0,0.0,7495463000000.0,0.0,25076191000000.0,0.0,0.0,0.0,0.0,25076191000000.0,183030000000.0,0.0,0.0,0.0,0.0,24893161000000.0,503237122000000.0,54249986000000.0,6686164000000.0,0.0,0.0,0.0,0.0,0.0,0.0,746188000000.0,-513751000000.0,0.0,0.0,666076000000.0,-465769000000.0,0.0,0.0,7481076000000.0,4897832000000.0,0.0,710611000000.0,5142000000.0,-57463000000.0,59769136000000.0,32420329000000.0,2831095000000.0,0.0,2553278000000.0,0.0,0.0,7495463000000.0,0.0,479800332000000.0,11749712000000.0,11751127000000.0,456299493000000.0,0.0,0.0,3135897000000.0,20300893000000.0,1.0,2025-01-24 18:36:12.210,2025-04-02 12:37:25.513,2,2025-04-04 14:44:15.073,,
93716,MSB,NH,MSB,2025,1,3.0,2025-01-01,2025-03-31,,,2025-04-28,False,314727148000000.0,1276775000000.0,3869956000000.0,47902910000000.0,0.0,0.0,0.0,0.0,189399835000000.0,192345852000000.0,-2946017000000.0,59039247000000.0,59073227000000.0,0.0,-33980000000.0,12030000000.0,0.0,0.0,17049000000.0,-5019000000.0,428590000000.0,235443000000.0,0.0,193147000000.0,0.0,12797805000000.0,314727148000000.0,276706501000000.0,5081163000000.0,80490804000000.0,163035139000000.0,881790000000.0,0.0,21888796000000.0,5328809000000.0,38020647000000.0,26034068000000.0,26000000000000.0,608000000.0,33460000000.0,0.0,0.0,0.0,3288026000000.0,-62511000000.0,0.0,8761064000000.0,0.0,23774703000000.0,0.0,0.0,0.0,0.0,23774703000000.0,178950000000.0,0.0,0.0,0.0,0.0,23595753000000.0,523528928000000.0,43229735000000.0,4673175000000.0,0.0,0.0,0.0,0.0,0.0,0.0,771458000000.0,-536015000000.0,0.0,0.0,664634000000.0,-471487000000.0,0.0,0.0,6202585000000.0,5889625000000.0,0.0,749502000000.0,2681000000.0,-43907000000.0,51003740000000.0,29487064000000.0,3473328000000.0,0.0,1855481000000.0,0.0,0.0,8761064000000.0,0.0,503993051000000.0,17544146000000.0,17543248000000.0,468905657000000.0,0.0,0.0,3932871000000.0,15603006000000.0,1.0,2025-04-28 15:31:31.203,2025-04-28 15:43:54.857,2,2025-05-05 14:43:26.510,,
96420,MSB,NH,MSB,2025,2,3.0,2025-04-01,2025-06-30,,,2025-07-30,False,341331296000000.0,1383147000000.0,4111770000000.0,59289112000000.0,0.0,0.0,0.0,0.0,197740711000000.0,200756749000000.0,-3016038000000.0,64018195000000.0,64050758000000.0,0.0,-32563000000.0,1236000000.0,0.0,0.0,1236000000.0,0.0,443622000000.0,258154000000.0,0.0,185468000000.0,0.0,14343503000000.0,341331296000000.0,302019177000000.0,8968080000000.0,85987426000000.0,174429900000000.0,810290000000.0,0.0,27098796000000.0,4724685000000.0,39312119000000.0,26034068000000.0,26000000000000.0,608000000.0,33460000000.0,0.0,0.0,0.0,4393879000000.0,-8512000000.0,0.0,8892684000000.0,0.0,195196292000000.0,0.0,0.0,0.0,0.0,195196292000000.0,166770000000000.0,0.0,0.0,0.0,0.0,28426292000000.0,652710901000000.0,54838365000000.0,4450747000000.0,0.0,0.0,0.0,0.0,0.0,0.0,809053000000.0,-550899000000.0,0.0,0.0,665034000000.0,-479566000000.0,0.0,0.0,6692672000000.0,6898371000000.0,0.0,796308000000.0,191000000.0,-43848000000.0,56692145000000.0,29295281000000.0,3209035000000.0,0.0,1515650000000.0,0.0,0.0,8892684000000.0,0.0,633378788000000.0,16141108000000.0,16135024000000.0,601102656000000.0,0.0,0.0,5355073000000.0,13977040000000.0,1.0,2025-07-30 20:28:20.610,2025-07-31 09:00:01.310,2,2025-08-04 12:15:10.460,,
96421,MSB,NH,MSB,2025,6,6.0,2025-01-01,2025-06-30,,,2025-07-30,False,341331296000000.0,1383147000000.0,4111770000000.0,59289112000000.0,0.0,0.0,0.0,0.0,197740711000000.0,200756749000000.0,-3016038000000.0,64018195000000.0,64050758000000.0,0.0,-32563000000.0,1236000000.0,0.0,0.0,1236000000.0,0.0,443622000000.0,258154000000.0,0.0,185468000000.0,0.0,14343503000000.0,341331296000000.0,302019177000000.0,8968080000000.0,85987426000000.0,174429900000000.0,810290000000.0,0.0,27098796000000.0,4724685000000.0,39312119000000.0,26034068000000.0,26000000000000.0,608000000.0,33460000000.0,0.0,0.0,0.0,4393879000000.0,-8512000000.0,0.0,8892684000000.0,0.0,195196292000000.0,0.0,0.0,0.0,0.0,195196292000000.0,166770000000000.0,0.0,0.0,0.0,0.0,28426292000000.0,652710901000000.0,54838365000000.0,4450747000000.0,0.0,0.0,0.0,0.0,0.0,0.0,809053000000.0,-550899000000.0,0.0,0.0,665034000000.0,-479566000000.0,0.0,0.0,6692672000000.0,6898371000000.0,0.0,796308000000.0,191000000.0,-43848000000.0,56692145000000.0,29295281000000.0,3209035000000.0,0.0,1515650000000.0,0.0,0.0,8892684000000.0,0.0,633378788000000.0,16141108000000.0,16135024000000.0,601102656000000.0,0.0,0.0,5355073000000.0,13977040000000.0,1.0,2025-07-30 20:28:22.843,2025-07-31 09:00:01.310,2,2025-08-04 12:16:19.007,,
2969860,MSB,NH,MSB,2018,4,3.0,2018-10-01,2018-12-31,MSB - BCTC Q4/2018,,2019-01-30,False,138873904000000.0,2337874000000.0,2406346000000.0,22697733000000.0,51921000000.0,127927000000.0,-76006000000.0,0.0,47759943000000.0,48762243000000.0,-1002300000000.0,40695552000000.0,38353625000000.0,3313919000000.0,-971992000000.0,10036000000.0,0.0,0.0,10036000000.0,0.0,330715000000.0,163240000000.0,0.0,167475000000.0,1087657000000.0,21470511000000.0,138873904000000.0,125040451000000.0,9708388000000.0,37670811000000.0,63528770000000.0,162292000000.0,0.0,8414977000000.0,5555213000000.0,13833453000000.0,11109953000000.0,11750000000000.0,608000000.0,400000000000.0,-1040655000000.0,0.0,0.0,703330000000.0,0.0,0.0,2020170000000.0,0.0,5747064000000.0,1801794000000.0,0.0,0.0,1801794000000.0,3945270000000.0,10000000000.0,0.0,0.0,0.0,0.0,3935270000000.0,97282802000000.0,17443367000000.0,5367666000000.0,-113300000000.0,25616000000.0,42148000000.0,-16532000000.0,0.0,0.0,707431000000.0,-544191000000.0,0.0,0.0,454511000000.0,-287036000000.0,1251850000000.0,-164193000000.0,12110865000000.0,3137733000000.0,0.0,7107427000000.0,65035000000.0,-885514000000.0,21870789000000.0,15800022000000.0,1391142000000.0,0.0,4164071000000.0,0.0,2020170000000.0,0.0,0.0,95137019000000.0,4051866000000.0,4050683000000.0,87034470000000.0,0.0,0.0,1801794000000.0,343989000000.0,1.0,2019-01-30 21:44:15.813,2019-01-30 21:44:15.813,2,2021-06-02 08:05:07.700,,
3547721,MSB,NH,MSB,2020,1,3.0,2020-01-01,2020-03-31,,,2020-04-30,False,154766381000000.0,2591280000000.0,1217790000000.0,16764401000000.0,55796000000.0,127927000000.0,-72131000000.0,0.0,64708383000000.0,65691407000000.0,-983024000000.0,48085611000000.0,47019158000000.0,1533388000000.0,-466935000000.0,10036000000.0,0.0,0.0,10036000000.0,0.0,313772000000.0,152466000000.0,0.0,161306000000.0,1052997000000.0,19957622000000.0,154766381000000.0,139700490000000.0,22812000000.0,47351964000000.0,81525008000000.0,85469000000.0,0.0,7084170000000.0,3631067000000.0,15065891000000.0,11109953000000.0,11750000000000.0,608000000.0,400000000000.0,-1040655000000.0,0.0,0.0,833608000000.0,-22308000000.0,0.0,3144638000000.0,0.0,5717952000000.0,0.0,0.0,0.0,0.0,5717952000000.0,46511000000.0,0.0,0.0,0.0,0.0,5671441000000.0,218311399000000.0,13647222000000.0,3230267000000.0,-113088000000.0,8693000000.0,9150000000.0,-457000000.0,0.0,0.0,746869000000.0,-594403000000.0,0.0,0.0,507819000000.0,-346513000000.0,1253600000000.0,-200603000000.0,11538956000000.0,3668710000000.0,0.0,5515893000000.0,52571000000.0,-765937000000.0,18951516000000.0,28400448000000.0,1753381000000.0,0.0,1877686000000.0,0.0,3144638000000.0,0.0,0.0,204366533000000.0,3562670000000.0,3579781000000.0,197224082000000.0,0.0,0.0,4190254000000.0,9754612000000.0,1.0,2020-04-30 10:30:01.663,2020-04-30 10:30:01.663,2,2021-06-02 11:00:33.207,,
3660146,MSB,NH,MSB,2020,6,6.0,2020-01-01,2020-06-30,,,2020-08-19,True,164740405000000.0,2007009000000.0,1207704000000.0,19422727000000.0,55796000000.0,127927000000.0,-72131000000.0,0.0,69012264000000.0,70075987000000.0,-1063723000000.0,53509558000000.0,52738806000000.0,1184583000000.0,-413831000000.0,216557000000.0,0.0,0.0,216557000000.0,0.0,301778000000.0,145145000000.0,0.0,156633000000.0,1046168000000.0,17952151000000.0,164740405000000.0,149107330000000.0,22450000000.0,53420949000000.0,83191281000000.0,60840000000.0,0.0,8101965000000.0,4309845000000.0,15633075000000.0,11109953000000.0,11750000000000.0,608000000.0,400000000000.0,-1040655000000.0,0.0,0.0,989609000000.0,-5375000000.0,0.0,3538888000000.0,0.0,5551930000000.0,0.0,0.0,0.0,0.0,5551930000000.0,46511000000.0,0.0,0.0,0.0,0.0,5505419000000.0,221703475000000.0,16072928000000.0,3462962000000.0,-113163000000.0,8693000000.0,9150000000.0,-457000000.0,0.0,0.0,746363000000.0,-601218000000.0,0.0,0.0,512656000000.0,-356023000000.0,1253600000000.0,-207432000000.0,9970806000000.0,3695797000000.0,0.0,5176107000000.0,50089000000.0,-890559000000.0,23934758000000.0,29486191000000.0,1953232000000.0,0.0,2356613000000.0,0.0,3538888000000.0,0.0,0.0,207772024000000.0,8712586000000.0,8720102000000.0,190339336000000.0,0.0,0.0,4419079000000.0,9512372000000.0,1.0,2020-07-31 14:06:52.447,2020-07-31 14:06:52.447,2,2021-06-02 11:04:58.503,,
2969861,MSB,NH,MSB,2018,5,12.0,2018-01-01,2018-12-31,MSB - BCTC KT2018,,2019-04-16,True,137768688000000.0,2337874000000.0,2406346000000.0,22689332000000.0,51921000000.0,127927000000.0,-76006000000.0,0.0,47768344000000.0,48762243000000.0,-993899000000.0,40695552000000.0,38353625000000.0,3313919000000.0,-971992000000.0,10036000000.0,0.0,0.0,10036000000.0,0.0,330715000000.0,163240000000.0,0.0,167475000000.0,1087657000000.0,20365295000000.0,137768688000000.0,123948534000000.0,9708388000000.0,37670811000000.0,63528770000000.0,162292000000.0,0.0,8414977000000.0,4463296000000.0,13820154000000.0,11109953000000.0,11750000000000.0,608000000.0,400000000000.0,-1040655000000.0,0.0,0.0,703330000000.0,0.0,0.0,2006871000000.0,0.0,5747064000000.0,1801794000000.0,0.0,0.0,1801794000000.0,3945270000000.0,10000000000.0,0.0,0.0,0.0,0.0,3935270000000.0,97282802000000.0,17443367000000.0,5367666000000.0,-121701000000.0,25616000000.0,42148000000.0,-16532000000.0,0.0,0.0,707431000000.0,-544191000000.0,0.0,0.0,454511000000.0,-287036000000.0,1251850000000.0,-164193000000.0,11005649000000.0,3137733000000.0,0.0,7107427000000.0,65036000000.0,-885514000000.0,21870789000000.0,15800022000000.0,1323308000000.0,0.0,3139988000000.0,0.0,2006871000000.0,0.0,0.0,95137019000000.0,4051866000000.0,4050683000000.0,87034470000000.0,0.0,0.0,1801794000000.0,343989000000.0,1.0,2019-01-30 21:44:22.583,2019-01-30 21:44:22.583,2,2021-06-02 08:05:30.117,,
81136,MSB,NH,MSB,2023,5,12.0,2023-01-01,2023-12-31,,,2024-03-29,True,267005838000000.0,939629000000.0,4589199000000.0,61149694000000.0,0.0,0.0,0.0,0.0,146782639000000.0,149145386000000.0,-2362747000000.0,37880373000000.0,37897490000000.0,0.0,-17117000000.0,10036000000.0,0.0,0.0,10036000000.0,0.0,402736000000.0,202533000000.0,0.0,200203000000.0,0.0,15251532000000.0,267005838000000.0,235707626000000.0,1012533000000.0,85553514000000.0,132350131000000.0,263356000000.0,0.0,8991415000000.0,7536677000000.0,31298212000000.0,20034068000000.0,20000000000000.0,608000000.0,33460000000.0,0.0,0.0,0.0,2589959000000.0,0.0,0.0,8674185000000.0,0.0,21718243000000.0,0.0,0.0,0.0,0.0,21718243000000.0,31980000000.0,0.0,0.0,0.0,0.0,21686263000000.0,362722543000000.0,51384709000000.0,9764985000000.0,0.0,0.0,0.0,0.0,0.0,0.0,661129000000.0,-458596000000.0,0.0,0.0,630943000000.0,-430740000000.0,0.0,0.0,8480027000000.0,5065400000000.0,0.0,1749755000000.0,15124000000.0,-43650000000.0,54484312000000.0,31069202000000.0,3813157000000.0,0.0,3723520000000.0,0.0,0.0,8674185000000.0,0.0,343840786000000.0,11263221000000.0,11255288000000.0,321322277000000.0,0.0,0.0,7555360000000.0,11326397000000.0,1.0,2024-01-24 14:42:46.517,2024-03-29 21:51:30.303,2,2024-04-01 15:12:51.013,,
1497,MSB,NH,MSB,2021,5,12.0,2021-01-01,2021-12-31,,,2022-03-01,True,203665423000000.0,1524098000000.0,3056674000000.0,33441936000000.0,23487000000.0,39287000000.0,-15800000000.0,0.0,99875801000000.0,101562609000000.0,-1686808000000.0,48226133000000.0,48257483000000.0,0.0,-31350000000.0,10036000000.0,0.0,0.0,10036000000.0,0.0,311581000000.0,133753000000.0,0.0,177828000000.0,0.0,17195677000000.0,203665423000000.0,181627638000000.0,1017253000000.0,68035603000000.0,94616419000000.0,76833000000.0,0.0,13042540000000.0,4838990000000.0,22037785000000.0,15767318000000.0,15275000000000.0,608000000.0,491710000000.0,0.0,0.0,0.0,1276973000000.0,0.0,0.0,4993494000000.0,0.0,70591000000.0,0.0,0.0,0.0,0.0,70591000000.0,70591000000.0,0.0,0.0,0.0,0.0,0.0,259884696000000.0,19909194000000.0,13532742000000.0,0.0,0.0,0.0,0.0,0.0,0.0,625105000000.0,-491352000000.0,0.0,0.0,515078000000.0,-337250000000.0,0.0,0.0,10122841000000.0,2769866000000.0,61000000.0,4545971000000.0,35088000000.0,-243062000000.0,34078939000000.0,33956664000000.0,1605625000000.0,0.0,3233365000000.0,0.0,0.0,4993494000000.0,0.0,241920764000000.0,5288413000000.0,5297947000000.0,231334404000000.0,0.0,0.0,9529543000000.0,8434389000000.0,1.0,2022-03-01 21:48:27.427,2022-03-01 21:48:26.630,2,2022-03-09 15:04:48.407,,
4870654,MSB,NH,MSB,2021,3,3.0,2021-07-01,2021-09-30,,,2021-10-30,False,195513048000000.0,1682623000000.0,1415660000000.0,28246318000000.0,21050000000.0,39287000000.0,-18237000000.0,0.0,96813026000000.0,97996349000000.0,-1183323000000.0,46161931000000.0,46308676000000.0,0.0,-146745000000.0,22036000000.0,0.0,0.0,22036000000.0,0.0,283339000000.0,102506000000.0,0.0,180833000000.0,1014300000000.0,19852765000000.0,195513048000000.0,174224463000000.0,1008490000000.0,60235702000000.0,94001785000000.0,99004000000.0,0.0,14184970000000.0,4694512000000.0,21288585000000.0,12242907000000.0,11750000000000.0,608000000.0,492299000000.0,0.0,0.0,0.0,1290942000000.0,-3637000000.0,0.0,7758373000000.0,0.0,39811000000.0,0.0,0.0,0.0,0.0,39811000000.0,39811000000.0,0.0,0.0,0.0,0.0,0.0,253497186000000.0,18973692000000.0,9272626000000.0,0.0,0.0,3750000000.0,-3750000000.0,0.0,0.0,591628000000.0,-489122000000.0,0.0,0.0,500854000000.0,-320021000000.0,1253600000000.0,-239300000000.0,13644642000000.0,2656550000000.0,57000000.0,4665304000000.0,37605000000.0,-1113788000000.0,26898982000000.0,33336720000000.0,1683226000000.0,0.0,3011286000000.0,0.0,0.0,7758373000000.0,0.0,235648929000000.0,9127212000000.0,9127037000000.0,217394680000000.0,0.0,0.0,9252970000000.0,8595287000000.0,1.0,2021-10-30 11:52:45.230,2021-12-13 00:27:18.710,2,2021-12-15 15:03:30.130,,
