TICKER,TRADE_DATE,Type,PE_RATIO,PX_TO_BOOK_RATIO
HDB,2018-12-11,Private_2,11.4047,1.815
HDB,2018-12-12,Private_2,11.5369,1.836
HDB,2018-12-13,Private_2,11.5558,1.839
HDB,2018-12-14,Private_2,11.4047,1.815
HDB,2018-12-17,Private_2,11.1404,1.7729
HDB,2018-12-18,Private_2,11.1026,1.7669
HDB,2018-12-19,Private_2,10.9516,1.7429
HDB,2018-12-20,Private_2,10.9705,1.7459
HDB,2018-12-21,Private_2,11.0837,1.7639
HDB,2018-12-24,Private_2,10.9516,1.7429
HDB,2018-12-25,Private_2,10.8572,1.7278
HDB,2018-12-26,Private_2,10.876,1.7308
HDB,2018-12-27,Private_2,11.1404,1.7729
HDB,2018-12-28,Private_2,9.5299,1.7323
HDB,2019-01-02,Private_2,8.8694,1.6123
HDB,2019-01-03,Private_2,8.8536,1.6094
HDB,2019-01-04,Private_2,9.121,1.658
HDB,2019-01-07,Private_2,9.0895,1.6523
HDB,2019-01-08,Private_2,8.9637,1.6294
HDB,2019-01-09,Private_2,9.0895,1.6523
HDB,2019-01-10,Private_2,9.121,1.658
HDB,2019-01-11,Private_2,9.1839,1.6694
HDB,2019-01-14,Private_2,9.1524,1.6637
HDB,2019-01-15,Private_2,9.1839,1.6694
HDB,2019-01-16,Private_2,9.1839,1.6694
HDB,2019-01-17,Private_2,9.0895,1.6523
HDB,2019-01-18,Private_2,9.1524,1.6637
HDB,2019-01-21,Private_2,9.3254,1.6952
HDB,2019-01-22,Private_2,9.467,1.7209
HDB,2019-01-23,Private_2,9.4355,1.7152
HDB,2019-01-24,Private_2,9.4198,1.7123
HDB,2019-01-25,Private_2,9.4198,1.7123
HDB,2019-01-28,Private_2,9.4355,1.7152
HDB,2019-01-29,Private_2,9.4355,1.7152
HDB,2019-01-30,Private_2,9.4355,1.7152
HDB,2019-01-31,Private_2,9.5928,1.7438
HDB,2019-02-01,Private_2,9.5928,1.7438
HDB,2019-02-11,Private_2,9.6399,1.7523
HDB,2019-02-12,Private_2,9.7815,1.7781
HDB,2019-02-13,Private_2,9.8129,1.7838
HDB,2019-02-14,Private_2,9.6871,1.7609
HDB,2019-02-15,Private_2,9.5613,1.7381
HDB,2019-02-18,Private_2,9.6242,1.7495
HDB,2019-02-19,Private_2,9.4355,1.7152
HDB,2019-02-20,Private_2,9.3411,1.698
HDB,2019-02-21,Private_2,9.3726,1.7037
HDB,2019-02-22,Private_2,9.467,1.7209
HDB,2019-02-25,Private_2,9.75,1.7724
HDB,2019-02-26,Private_2,9.6399,1.7523
HDB,2019-02-27,Private_2,9.6242,1.7495
HDB,2019-02-28,Private_2,9.4355,1.7152
HDB,2019-03-01,Private_2,9.5613,1.7381
HDB,2019-03-04,Private_2,9.5613,1.7381
HDB,2019-03-05,Private_2,9.6557,1.7552
HDB,2019-03-06,Private_2,9.6557,1.7552
HDB,2019-03-07,Private_2,9.6557,1.7552
HDB,2019-03-08,Private_2,9.5613,1.7381
HDB,2019-03-11,Private_2,9.5613,1.7381
HDB,2019-03-12,Private_2,9.7186,1.7666
HDB,2019-03-13,Private_2,9.75,1.7724
HDB,2019-03-14,Private_2,9.7186,1.7666
HDB,2019-03-15,Private_2,10.0016,1.8181
HDB,2019-03-18,Private_2,10.0016,1.8181
HDB,2019-03-19,Private_2,10.0331,1.8238
HDB,2019-03-20,Private_2,9.9859,1.8152
HDB,2019-03-21,Private_2,9.75,1.7724
HDB,2019-03-22,Private_2,9.75,1.7724
HDB,2019-03-25,Private_2,9.5299,1.7323
HDB,2019-03-26,Private_2,9.5299,1.7323
HDB,2019-03-27,Private_2,9.5456,1.7352
HDB,2019-03-28,Private_2,9.4827,1.7238
HDB,2019-03-29,Private_2,9.3007,1.6312
HDB,2019-04-01,Private_2,9.1612,1.6067
HDB,2019-04-02,Private_2,8.9286,1.5659
HDB,2019-04-03,Private_2,8.7581,1.536
HDB,2019-04-04,Private_2,9.0527,1.5877
HDB,2019-04-05,Private_2,9.0682,1.5904
HDB,2019-04-08,Private_2,8.9596,1.5714
HDB,2019-04-09,Private_2,8.9131,1.5632
HDB,2019-04-10,Private_2,8.7116,1.5279
HDB,2019-04-11,Private_2,8.6651,1.5197
HDB,2019-04-12,Private_2,8.5876,1.5061
HDB,2019-04-16,Private_2,8.8666,1.5551
HDB,2019-04-17,Private_2,8.8356,1.5496
HDB,2019-04-18,Private_2,8.7116,1.5279
HDB,2019-04-19,Private_2,8.7116,1.5279
HDB,2019-04-22,Private_2,8.7116,1.5279
HDB,2019-04-23,Private_2,8.7581,1.536
HDB,2019-04-24,Private_2,8.7891,1.5415
HDB,2019-04-25,Private_2,8.7116,1.5279
HDB,2019-04-26,Private_2,8.7116,1.5279
HDB,2019-05-02,Private_2,8.6961,1.5252
HDB,2019-05-03,Private_2,8.6806,1.5224
HDB,2019-05-06,Private_2,8.4636,1.4844
HDB,2019-05-07,Private_2,8.0916,1.4191
HDB,2019-05-08,Private_2,8.1536,1.43
HDB,2019-05-09,Private_2,8.2931,1.4545
HDB,2019-05-10,Private_2,8.4326,1.4789
HDB,2019-05-13,Private_2,8.5566,1.5007
HDB,2019-05-14,Private_2,8.4326,1.4789
HDB,2019-05-15,Private_2,8.5566,1.5007
HDB,2019-05-16,Private_2,8.4636,1.4844
HDB,2019-05-17,Private_2,8.3706,1.4681
HDB,2019-05-20,Private_2,8.4171,1.4762
HDB,2019-05-21,Private_2,8.4016,1.4735
HDB,2019-05-22,Private_2,8.3706,1.4681
HDB,2019-05-23,Private_2,8.2156,1.4409
HDB,2019-05-24,Private_2,8.2156,1.4409
HDB,2019-05-27,Private_2,8.3551,1.4653
HDB,2019-05-28,Private_2,8.3396,1.4626
HDB,2019-05-29,Private_2,8.3551,1.4653
HDB,2019-05-30,Private_2,8.4791,1.4871
HDB,2019-05-31,Private_2,8.4636,1.4844
HDB,2019-06-03,Private_2,8.2931,1.4545
HDB,2019-06-04,Private_2,8.2466,1.4463
HDB,2019-06-05,Private_2,8.3396,1.4626
HDB,2019-06-06,Private_2,8.3086,1.4572
HDB,2019-06-07,Private_2,8.3396,1.4626
HDB,2019-06-10,Private_2,8.3086,1.4572
HDB,2019-06-11,Private_2,8.2931,1.4545
HDB,2019-06-12,Private_2,8.3086,1.4572
HDB,2019-06-13,Private_2,8.2466,1.4463
HDB,2019-06-14,Private_2,8.2466,1.4463
HDB,2019-06-17,Private_2,8.2156,1.4409
HDB,2019-06-18,Private_2,8.0606,1.4137
HDB,2019-06-19,Private_2,8.1381,1.4273
HDB,2019-06-20,Private_2,8.3396,1.4626
HDB,2019-06-21,Private_2,8.2466,1.4463
HDB,2019-06-24,Private_2,8.2621,1.449
HDB,2019-06-25,Private_2,8.2776,1.4518
HDB,2019-06-26,Private_2,8.2466,1.4463
HDB,2019-06-27,Private_2,8.2311,1.4436
HDB,2019-06-28,Private_2,8.3854,1.4275
HDB,2019-07-01,Private_2,8.2025,1.3963
HDB,2019-07-02,Private_2,8.0805,1.3756
HDB,2019-07-03,Private_2,8.0195,1.3652
HDB,2019-07-04,Private_2,8.0805,1.3756
HDB,2019-07-05,Private_2,8.0043,1.3626
HDB,2019-07-08,Private_2,7.9281,1.3496
HDB,2019-07-09,Private_2,7.9738,1.3574
HDB,2019-07-10,Private_2,7.9128,1.347
HDB,2019-07-11,Private_2,7.9585,1.3548
HDB,2019-07-12,Private_2,7.9738,1.3574
HDB,2019-07-15,Private_2,7.9585,1.3548
HDB,2019-07-16,Private_2,7.9433,1.3522
HDB,2019-07-17,Private_2,8.05,1.3704
HDB,2019-07-18,Private_2,8.0348,1.3678
HDB,2019-07-19,Private_2,8.05,1.3704
HDB,2019-07-22,Private_2,7.9585,1.3548
HDB,2019-07-23,Private_2,7.9738,1.3574
HDB,2019-07-24,Private_2,7.9585,1.3548
HDB,2019-07-25,Private_2,7.9738,1.3574
HDB,2019-07-26,Private_2,7.9433,1.3522
HDB,2019-07-29,Private_2,7.9281,1.3496
HDB,2019-07-30,Private_2,7.9281,1.3496
HDB,2019-07-31,Private_2,7.9128,1.347
HDB,2019-08-01,Private_2,7.9281,1.3496
HDB,2019-08-02,Private_2,7.9433,1.3522
HDB,2019-08-05,Private_2,7.8061,1.3289
HDB,2019-08-06,Private_2,7.6231,1.2977
HDB,2019-08-07,Private_2,7.6231,1.2977
HDB,2019-08-08,Private_2,7.6231,1.2977
HDB,2019-08-09,Private_2,8.0195,1.3652
HDB,2019-08-12,Private_2,7.9738,1.3574
HDB,2019-08-13,Private_2,7.9433,1.3522
HDB,2019-08-14,Private_2,8.0195,1.3652
HDB,2019-08-15,Private_2,8.0348,1.3678
HDB,2019-08-16,Private_2,8.05,1.3704
HDB,2019-08-19,Private_2,8.0348,1.3678
HDB,2019-08-20,Private_2,8.0195,1.3652
HDB,2019-08-21,Private_2,8.0805,1.3756
HDB,2019-08-22,Private_2,8.0653,1.373
HDB,2019-08-23,Private_2,8.05,1.3704
HDB,2019-08-26,Private_2,8.0195,1.3652
HDB,2019-08-27,Private_2,8.0805,1.3756
HDB,2019-08-28,Private_2,8.05,1.3704
HDB,2019-08-29,Private_2,8.0043,1.3626
HDB,2019-08-30,Private_2,7.9281,1.3496
HDB,2019-09-03,Private_2,7.8366,1.3341
HDB,2019-09-04,Private_2,7.7908,1.3263
HDB,2019-09-05,Private_2,7.7908,1.3263
HDB,2019-09-06,Private_2,7.7756,1.3237
HDB,2019-09-09,Private_2,7.7756,1.3237
HDB,2019-09-10,Private_2,7.7451,1.3185
HDB,2019-09-11,Private_2,7.7451,1.3185
HDB,2019-09-12,Private_2,7.8366,1.3341
HDB,2019-09-13,Private_2,7.9281,1.3496
HDB,2019-09-16,Private_2,8.0195,1.3652
HDB,2019-09-17,Private_2,7.989,1.36
HDB,2019-09-18,Private_2,7.9585,1.3548
HDB,2019-09-19,Private_2,8.0348,1.3678
HDB,2019-09-20,Private_2,8.0348,1.3678
HDB,2019-09-23,Private_2,8.05,1.3704
HDB,2019-09-24,Private_2,8.0043,1.3626
HDB,2019-09-25,Private_2,8.0653,1.373
HDB,2019-09-26,Private_2,8.0805,1.3756
HDB,2019-09-27,Private_2,8.1263,1.3834
HDB,2019-09-30,Private_2,7.5882,1.3665
HDB,2019-10-01,Private_2,7.7389,1.3936
HDB,2019-10-02,Private_2,7.6978,1.3862
HDB,2019-10-03,Private_2,7.6156,1.3714
HDB,2019-10-04,Private_2,7.5334,1.3566
HDB,2019-10-07,Private_2,7.506,1.3517
HDB,2019-10-08,Private_2,7.5608,1.3615
HDB,2019-10-09,Private_2,7.5334,1.3566
HDB,2019-10-10,Private_2,7.5745,1.364
HDB,2019-10-11,Private_2,7.6704,1.3813
HDB,2019-10-14,Private_2,7.78,1.401
HDB,2019-10-15,Private_2,7.7526,1.3961
HDB,2019-10-16,Private_2,7.7252,1.3911
HDB,2019-10-17,Private_2,7.643,1.3763
HDB,2019-10-18,Private_2,7.6567,1.3788
HDB,2019-10-21,Private_2,7.6704,1.3813
HDB,2019-10-22,Private_2,7.6567,1.3788
HDB,2019-10-23,Private_2,7.7389,1.3936
HDB,2019-10-24,Private_2,7.9991,1.4405
HDB,2019-10-25,Private_2,7.917,1.4257
HDB,2019-10-28,Private_2,7.917,1.4257
HDB,2019-10-29,Private_2,7.8896,1.4207
HDB,2019-10-30,Private_2,7.917,1.4257
HDB,2019-10-31,Private_2,8.0676,1.4528
HDB,2019-11-01,Private_2,8.0265,1.4454
HDB,2019-11-04,Private_2,8.0813,1.4553
HDB,2019-11-05,Private_2,8.0813,1.4553
HDB,2019-11-06,Private_2,7.9718,1.4355
HDB,2019-11-07,Private_2,7.9854,1.438
HDB,2019-11-08,Private_2,8.1224,1.4627
HDB,2019-11-11,Private_2,8.1087,1.4602
HDB,2019-11-12,Private_2,8.0813,1.4553
HDB,2019-11-13,Private_2,8.0813,1.4553
HDB,2019-11-14,Private_2,7.9444,1.4306
HDB,2019-11-15,Private_2,7.7663,1.3985
HDB,2019-11-18,Private_2,7.8622,1.4158
HDB,2019-11-19,Private_2,7.8896,1.4207
HDB,2019-11-20,Private_2,7.917,1.4257
HDB,2019-11-21,Private_2,7.7937,1.4035
HDB,2019-11-22,Private_2,7.6156,1.3714
HDB,2019-11-25,Private_2,7.6156,1.3714
HDB,2019-11-26,Private_2,7.6156,1.3714
HDB,2019-11-27,Private_2,7.3965,1.3319
HDB,2019-11-28,Private_2,7.1636,1.29
HDB,2019-11-29,Private_2,7.2595,1.3073
HDB,2019-12-02,Private_2,6.9993,1.2604
HDB,2019-12-03,Private_2,6.9993,1.2604
HDB,2019-12-04,Private_2,7.4787,1.3467
HDB,2019-12-05,Private_2,7.643,1.3763
HDB,2019-12-06,Private_2,7.6156,1.3714
HDB,2019-12-09,Private_2,7.6704,1.3813
HDB,2019-12-10,Private_2,7.5882,1.3665
HDB,2019-12-11,Private_2,7.6704,1.3813
HDB,2019-12-12,Private_2,7.6704,1.3813
HDB,2019-12-13,Private_2,7.6567,1.3788
HDB,2019-12-16,Private_2,7.5471,1.3591
HDB,2019-12-17,Private_2,7.3828,1.3295
HDB,2019-12-18,Private_2,7.2458,1.3048
HDB,2019-12-19,Private_2,7.1773,1.2925
HDB,2019-12-20,Private_2,7.1773,1.2925
HDB,2019-12-23,Private_2,7.2047,1.2974
HDB,2019-12-24,Private_2,7.3417,1.3221
HDB,2019-12-25,Private_2,7.3143,1.3171
HDB,2019-12-26,Private_2,7.2595,1.3073
HDB,2019-12-27,Private_2,7.3965,1.3319
HDB,2019-12-30,Private_2,7.3691,1.327
HDB,2019-12-31,Private_2,6.8312,1.2835
HDB,2020-01-02,Private_2,6.8932,1.2951
HDB,2020-01-03,Private_2,6.8312,1.2835
HDB,2020-01-06,Private_2,6.6948,1.2578
HDB,2020-01-07,Private_2,6.6204,1.2439
HDB,2020-01-08,Private_2,6.6204,1.2439
HDB,2020-01-09,Private_2,6.8188,1.2811
HDB,2020-01-10,Private_2,6.9676,1.3091
HDB,2020-01-13,Private_2,6.918,1.2998
HDB,2020-01-14,Private_2,6.9428,1.3044
HDB,2020-01-15,Private_2,6.8808,1.2928
HDB,2020-01-16,Private_2,7.1039,1.3347
HDB,2020-01-17,Private_2,7.0791,1.33
HDB,2020-01-20,Private_2,7.0048,1.3161
HDB,2020-01-21,Private_2,7.1783,1.3487
HDB,2020-01-22,Private_2,7.1907,1.351
HDB,2020-01-30,Private_2,6.9304,1.3021
HDB,2020-01-31,Private_2,6.6948,1.2578
HDB,2020-02-03,Private_2,6.6948,1.2578
HDB,2020-02-04,Private_2,6.8312,1.2835
HDB,2020-02-05,Private_2,7.042,1.3231
HDB,2020-02-06,Private_2,7.4139,1.3929
HDB,2020-02-07,Private_2,7.4263,1.3953
HDB,2020-02-10,Private_2,7.3147,1.3743
HDB,2020-02-11,Private_2,7.1907,1.351
HDB,2020-02-12,Private_2,7.2403,1.3603
HDB,2020-02-13,Private_2,7.2403,1.3603
HDB,2020-02-14,Private_2,7.0915,1.3324
HDB,2020-02-17,Private_2,7.1287,1.3394
HDB,2020-02-18,Private_2,7.1039,1.3347
HDB,2020-02-19,Private_2,7.0667,1.3277
HDB,2020-02-20,Private_2,7.042,1.3231
HDB,2020-02-21,Private_2,7.042,1.3231
HDB,2020-02-24,Private_2,6.7568,1.2695
HDB,2020-02-25,Private_2,6.9428,1.3044
HDB,2020-02-26,Private_2,6.8684,1.2905
HDB,2020-02-27,Private_2,6.9428,1.3044
HDB,2020-02-28,Private_2,6.8932,1.2951
HDB,2020-03-02,Private_2,6.8684,1.2905
HDB,2020-03-03,Private_2,6.8684,1.2905
HDB,2020-03-04,Private_2,6.98,1.3114
HDB,2020-03-05,Private_2,6.9428,1.3044
HDB,2020-03-06,Private_2,6.9428,1.3044
HDB,2020-03-09,Private_2,6.4593,1.2136
HDB,2020-03-10,Private_2,6.3973,1.2019
HDB,2020-03-11,Private_2,6.0749,1.1414
HDB,2020-03-12,Private_2,5.6534,1.0622
HDB,2020-03-13,Private_2,5.703,1.0715
HDB,2020-03-16,Private_2,5.3806,1.0109
HDB,2020-03-17,Private_2,5.2567,0.9876
HDB,2020-03-18,Private_2,5.2815,0.9923
HDB,2020-03-19,Private_2,5.1823,0.9737
HDB,2020-03-20,Private_2,5.1823,0.9737
HDB,2020-03-23,Private_2,4.8227,0.9061
HDB,2020-03-24,Private_2,4.7112,0.8851
HDB,2020-03-25,Private_2,4.9343,0.9271
HDB,2020-03-26,Private_2,4.8599,0.9131
HDB,2020-03-27,Private_2,4.5252,0.8502
HDB,2020-03-30,Private_2,4.2772,0.8036
HDB,2020-03-31,Private_2,4.2876,0.7966
HDB,2020-04-01,Private_2,4.5646,0.8481
HDB,2020-04-03,Private_2,4.7091,0.8749
HDB,2020-04-06,Private_2,4.938,0.9175
HDB,2020-04-07,Private_2,4.9982,0.9287
HDB,2020-04-08,Private_2,4.9741,0.9242
HDB,2020-04-09,Private_2,4.9741,0.9242
HDB,2020-04-10,Private_2,4.8175,0.8951
HDB,2020-04-13,Private_2,4.8657,0.904
HDB,2020-04-14,Private_2,4.8175,0.8951
HDB,2020-04-15,Private_2,4.9741,0.9242
HDB,2020-04-16,Private_2,5.0464,0.9376
HDB,2020-04-17,Private_2,5.1789,0.9622
HDB,2020-04-20,Private_2,5.1427,0.9555
HDB,2020-04-21,Private_2,4.8416,0.8996
HDB,2020-04-22,Private_2,5.0102,0.9309
HDB,2020-04-23,Private_2,4.9621,0.9219
HDB,2020-04-24,Private_2,4.9621,0.9219
HDB,2020-04-27,Private_2,4.938,0.9175
HDB,2020-04-28,Private_2,4.95,0.9197
HDB,2020-04-29,Private_2,4.9741,0.9242
HDB,2020-05-04,Private_2,5.1909,0.9645
HDB,2020-05-05,Private_2,5.215,0.9689
HDB,2020-05-06,Private_2,5.1548,0.9577
HDB,2020-05-07,Private_2,5.1307,0.9533
HDB,2020-05-08,Private_2,5.3956,1.0025
HDB,2020-05-11,Private_2,5.4318,1.0092
HDB,2020-05-12,Private_2,5.4679,1.0159
HDB,2020-05-13,Private_2,5.7088,1.0607
HDB,2020-05-14,Private_2,5.5402,1.0294
HDB,2020-05-15,Private_2,5.504,1.0226
HDB,2020-05-18,Private_2,5.5883,1.0383
HDB,2020-05-19,Private_2,5.6727,1.054
HDB,2020-05-20,Private_2,5.6486,1.0495
HDB,2020-05-21,Private_2,6.034,1.1211
HDB,2020-05-22,Private_2,5.757,1.0696
HDB,2020-05-25,Private_2,5.8051,1.0786
HDB,2020-05-26,Private_2,5.8654,1.0898
HDB,2020-05-27,Private_2,5.7088,1.0607
HDB,2020-05-28,Private_2,5.7088,1.0607
HDB,2020-05-29,Private_2,5.8292,1.0831
HDB,2020-06-01,Private_2,6.0099,1.1166
HDB,2020-06-02,Private_2,6.4194,1.1927
HDB,2020-06-03,Private_2,6.865,1.2755
HDB,2020-06-04,Private_2,6.6964,1.2442
HDB,2020-06-05,Private_2,6.6241,1.2307
HDB,2020-06-08,Private_2,6.6,1.2263
HDB,2020-06-09,Private_2,6.7566,1.2554
HDB,2020-06-10,Private_2,6.7446,1.2531
HDB,2020-06-11,Private_2,6.5519,1.2173
HDB,2020-06-12,Private_2,6.4796,1.2039
HDB,2020-06-15,Private_2,6.5759,1.2218
HDB,2020-06-16,Private_2,6.5759,1.2218
HDB,2020-06-17,Private_2,6.4675,1.2017
HDB,2020-06-18,Private_2,6.3953,1.1882
HDB,2020-06-19,Private_2,6.4555,1.1994
HDB,2020-06-22,Private_2,6.3832,1.186
HDB,2020-06-23,Private_2,6.3832,1.186
HDB,2020-06-24,Private_2,6.323,1.1748
HDB,2020-06-25,Private_2,6.1905,1.1502
HDB,2020-06-26,Private_2,6.1062,1.1345
HDB,2020-06-29,Private_2,5.9497,1.1054
HDB,2020-06-30,Private_2,5.3364,1.0463
HDB,2020-07-01,Private_2,5.2826,1.0357
HDB,2020-07-02,Private_2,5.3149,1.0421
HDB,2020-07-03,Private_2,5.5946,1.0969
HDB,2020-07-06,Private_2,5.5946,1.0969
HDB,2020-07-07,Private_2,5.5946,1.0969
HDB,2020-07-08,Private_2,5.6054,1.099
HDB,2020-07-09,Private_2,5.8528,1.1475
HDB,2020-07-10,Private_2,5.7345,1.1243
HDB,2020-07-13,Private_2,5.7345,1.1243
HDB,2020-07-14,Private_2,5.7452,1.1264
HDB,2020-07-15,Private_2,5.7775,1.1328
HDB,2020-07-16,Private_2,5.8528,1.1475
HDB,2020-07-17,Private_2,5.799,1.137
HDB,2020-07-20,Private_2,5.756,1.1285
HDB,2020-07-21,Private_2,5.713,1.1201
HDB,2020-07-22,Private_2,5.6592,1.1096
HDB,2020-07-23,Private_2,5.7237,1.1222
HDB,2020-07-24,Private_2,5.444,1.0674
HDB,2020-07-27,Private_2,5.0674,0.9935
HDB,2020-07-28,Private_2,5.1643,1.0125
HDB,2020-07-29,Private_2,5.1212,1.0041
HDB,2020-07-30,Private_2,5.1858,1.0167
HDB,2020-07-31,Private_2,5.1535,1.0104
HDB,2020-08-03,Private_2,5.2503,1.0294
HDB,2020-08-04,Private_2,5.3041,1.0399
HDB,2020-08-05,Private_2,5.487,1.0758
HDB,2020-08-06,Private_2,5.5946,1.0969
HDB,2020-08-07,Private_2,5.6054,1.099
HDB,2020-08-10,Private_2,5.7022,1.118
HDB,2020-08-11,Private_2,5.7452,1.1264
HDB,2020-08-12,Private_2,5.7775,1.1328
HDB,2020-08-13,Private_2,5.8313,1.1433
HDB,2020-08-14,Private_2,5.8959,1.156
HDB,2020-08-17,Private_2,5.9389,1.1644
HDB,2020-08-18,Private_2,5.8959,1.156
HDB,2020-08-19,Private_2,5.8421,1.1454
HDB,2020-08-20,Private_2,5.7775,1.1328
HDB,2020-08-21,Private_2,5.8528,1.1475
HDB,2020-08-24,Private_2,6.068,1.1897
HDB,2020-08-25,Private_2,6.068,1.1897
HDB,2020-08-26,Private_2,6.0788,1.1918
HDB,2020-08-27,Private_2,6.0573,1.1876
HDB,2020-08-28,Private_2,6.068,1.1897
HDB,2020-08-31,Private_2,6.1003,1.196
HDB,2020-09-01,Private_2,6.1326,1.2024
HDB,2020-09-03,Private_2,6.4123,1.2572
HDB,2020-09-04,Private_2,6.3908,1.253
HDB,2020-09-07,Private_2,6.2832,1.2319
HDB,2020-09-08,Private_2,6.3262,1.2403
HDB,2020-09-09,Private_2,6.2617,1.2277
HDB,2020-09-10,Private_2,6.3047,1.2361
HDB,2020-09-11,Private_2,6.5306,1.2804
HDB,2020-09-14,Private_2,6.5091,1.2762
HDB,2020-09-15,Private_2,6.4338,1.2614
HDB,2020-09-16,Private_2,6.4231,1.2593
HDB,2020-09-17,Private_2,6.3693,1.2488
HDB,2020-09-18,Private_2,6.4015,1.2551
HDB,2020-09-21,Private_2,6.606,1.2952
HDB,2020-09-22,Private_2,6.649,1.3036
HDB,2020-09-23,Private_2,6.6813,1.3099
HDB,2020-09-24,Private_2,6.6813,1.3099
HDB,2020-09-25,Private_2,6.7028,1.3142
HDB,2020-09-28,Private_2,6.7673,1.3268
HDB,2020-09-29,Private_2,6.7243,1.3184
HDB,2020-09-30,Private_2,6.4115,1.2541
HDB,2020-10-01,Private_2,6.604,1.2918
HDB,2020-10-02,Private_2,6.5774,1.2866
HDB,2020-10-05,Private_2,6.604,1.2918
HDB,2020-10-06,Private_2,6.5774,1.2866
HDB,2020-10-07,Private_2,6.5774,1.2866
HDB,2020-10-08,Private_2,6.5241,1.2762
HDB,2020-10-09,Private_2,6.5241,1.2762
HDB,2020-10-12,Private_2,6.4842,1.2684
HDB,2020-10-13,Private_2,6.391,1.2501
HDB,2020-10-14,Private_2,6.4576,1.2631
HDB,2020-10-15,Private_2,6.5508,1.2814
HDB,2020-10-16,Private_2,6.604,1.2918
HDB,2020-10-19,Private_2,6.5907,1.2892
HDB,2020-10-20,Private_2,6.7372,1.3178
HDB,2020-10-21,Private_2,6.7372,1.3178
HDB,2020-10-22,Private_2,6.7239,1.3152
HDB,2020-10-23,Private_2,6.7771,1.3257
HDB,2020-10-26,Private_2,6.6573,1.3022
HDB,2020-10-27,Private_2,6.5375,1.2788
HDB,2020-10-28,Private_2,6.1247,1.198
HDB,2020-10-29,Private_2,6.2845,1.2293
HDB,2020-10-30,Private_2,6.4443,1.2605
HDB,2020-11-02,Private_2,6.4975,1.271
HDB,2020-11-03,Private_2,6.4842,1.2684
HDB,2020-11-04,Private_2,6.7105,1.3126
HDB,2020-11-05,Private_2,6.7105,1.3126
HDB,2020-11-06,Private_2,6.6839,1.3074
HDB,2020-11-09,Private_2,6.7771,1.3257
HDB,2020-11-10,Private_2,6.7904,1.3283
HDB,2020-11-11,Private_2,6.8703,1.3439
HDB,2020-11-12,Private_2,6.8969,1.3491
HDB,2020-11-13,Private_2,6.8836,1.3465
HDB,2020-11-16,Private_2,6.7105,1.3126
HDB,2020-11-17,Private_2,6.8437,1.3387
HDB,2020-11-18,Private_2,6.8304,1.3361
HDB,2020-11-19,Private_2,6.7771,1.3257
HDB,2020-11-20,Private_2,6.8703,1.3439
HDB,2020-11-23,Private_2,6.857,1.3413
HDB,2020-11-24,Private_2,6.8037,1.3309
HDB,2020-11-25,Private_2,6.7638,1.3231
HDB,2020-11-26,Private_2,6.7904,1.3283
HDB,2020-11-27,Private_2,7.2498,1.4181
HDB,2020-11-30,Private_2,7.4357,1.4545
HDB,2020-12-01,Private_2,7.5371,1.4743
HDB,2020-12-02,Private_2,7.4526,1.4578
HDB,2020-12-03,Private_2,7.3681,1.4413
HDB,2020-12-04,Private_2,7.3343,1.4346
HDB,2020-12-07,Private_2,7.385,1.4446
HDB,2020-12-08,Private_2,7.5033,1.4677
HDB,2020-12-09,Private_2,7.6554,1.4974
HDB,2020-12-10,Private_2,7.5202,1.471
HDB,2020-12-11,Private_2,7.5202,1.471
HDB,2020-12-14,Private_2,7.554,1.4776
HDB,2020-12-15,Private_2,7.5202,1.471
HDB,2020-12-16,Private_2,7.5709,1.4809
HDB,2020-12-17,Private_2,7.6892,1.5041
HDB,2020-12-18,Private_2,8.0103,1.5669
HDB,2020-12-21,Private_2,8.4327,1.6495
HDB,2020-12-22,Private_2,8.3144,1.6264
HDB,2020-12-23,Private_2,8.1116,1.5867
HDB,2020-12-24,Private_2,7.8413,1.5338
HDB,2020-12-25,Private_2,8.1116,1.5867
HDB,2020-12-28,Private_2,8.0609,1.5768
HDB,2020-12-29,Private_2,7.9934,1.5636
HDB,2020-12-30,Private_2,7.9765,1.5603
HDB,2020-12-31,Private_2,8.1139,1.4998
HDB,2021-01-04,Private_2,8.2335,1.5219
HDB,2021-01-05,Private_2,8.4556,1.5629
HDB,2021-01-06,Private_2,8.763,1.6198
HDB,2021-01-07,Private_2,9.1559,1.6924
HDB,2021-01-08,Private_2,9.2584,1.7114
HDB,2021-01-11,Private_2,9.173,1.6956
HDB,2021-01-12,Private_2,9.1388,1.6892
HDB,2021-01-13,Private_2,9.173,1.6956
HDB,2021-01-14,Private_2,9.1559,1.6924
HDB,2021-01-15,Private_2,9.5317,1.7619
HDB,2021-01-18,Private_2,9.3097,1.7208
HDB,2021-01-19,Private_2,8.6606,1.6008
HDB,2021-01-20,Private_2,8.7118,1.6103
HDB,2021-01-21,Private_2,8.8143,1.6293
HDB,2021-01-22,Private_2,8.9168,1.6482
HDB,2021-01-25,Private_2,8.763,1.6198
HDB,2021-01-26,Private_2,8.3702,1.5472
HDB,2021-01-27,Private_2,7.9602,1.4714
HDB,2021-01-28,Private_2,7.4136,1.3703
HDB,2021-01-29,Private_2,7.6186,1.4082
HDB,2021-02-01,Private_2,7.5844,1.4019
HDB,2021-02-02,Private_2,7.926,1.4651
HDB,2021-02-03,Private_2,8.1993,1.5156
HDB,2021-02-04,Private_2,8.0456,1.4872
